FECHA,CAMBIO GTQ/USD,SUPERIOR GTQ/GALON,REGULAR GTQ/GALON,DIESEL GTQ/GALON,BUNKER GTQ/GALON,GTQ/CIL 25 LB,GTQ/LB
2022-08-28,7.73368,35.65,34.72,35.8,19.88,122.0,4.88
2022-08-29,7.73147,35.65,34.72,35.8,19.88,122.0,4.88
2022-08-30,7.73099,35.55,34.62,35.19,20.06,122.0,4.88
2022-08-31,7.73819,35.55,34.62,35.19,20.06,122.0,4.88
2022-09-01,7.7408,35.55,34.62,35.19,20.06,142.0,5.68
2022-09-02,7.74268,35.55,34.62,35.19,20.06,142.0,5.68
2022-09-03,7.74268,35.55,34.62,35.19,20.06,142.0,5.68
2022-09-04,7.74268,35.55,34.62,35.19,20.06,142.0,5.68
2022-09-05,7.74108,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-06,7.75755,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-07,7.75842,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-08,7.77893,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-09,7.79688,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-10,7.79688,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-11,7.79688,34.49,33.58,32.24,19.45,142.0,5.68
2022-09-12,7.78774,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-13,7.78898,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-14,7.79585,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-15,7.79585,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-16,7.79626,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-17,7.79626,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-18,7.79626,34.16,33.24,31.41,19.45,142.0,5.68
2022-09-19,7.79986,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-20,7.80091,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-21,7.81384,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-22,7.82975,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-23,7.842,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-24,7.842,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-25,7.842,34.12,33.22,30.0,17.57,142.0,5.68
2022-09-26,7.84218,34.18,33.28,29.16,16.92,142.0,5.68
2022-09-27,7.84578,34.18,33.28,29.16,16.92,142.0,5.68
2022-09-28,7.85501,34.18,33.28,29.16,16.92,142.0,5.68
2022-09-29,7.86284,34.18,33.28,29.16,16.92,142.0,5.68
2022-09-30,7.88368,34.18,33.28,29.16,16.92,142.0,5.68
2022-10-01,7.88368,34.18,33.28,29.16,16.92,122.0,4.88
2022-10-02,7.88368,34.18,33.28,29.16,16.92,122.0,4.88
2022-10-03,7.89856,34.16,33.27,32.33,15.92,122.0,4.88
2022-10-04,7.90963,34.16,33.27,32.33,15.92,122.0,4.88
2022-10-05,7.91233,34.16,33.27,32.33,15.92,122.0,4.88
2022-10-06,7.9026,35.19,34.29,35.89,15.92,122.0,4.88
2022-10-07,7.89334,35.19,34.29,35.89,15.92,122.0,4.88
2022-10-08,7.89334,35.19,34.29,35.89,15.92,122.0,4.88
2022-10-09,7.89334,35.19,34.29,35.89,15.92,122.0,4.88
2022-10-10,7.87662,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-11,7.8757,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-12,7.8757,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-13,7.86625,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-14,7.86252,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-15,7.86252,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-16,7.86252,36.92,35.99,38.46,16.22,122.0,4.88
2022-10-17,7.85768,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-18,7.85275,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-19,7.85157,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-20,7.85157,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-21,7.84831,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-22,7.84831,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-23,7.84831,37.14,36.23,41.27,15.37,122.0,4.88
2022-10-24,7.84248,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-25,7.84511,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-26,7.84399,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-27,7.83655,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-28,7.83772,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-29,7.83772,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-30,7.83772,37.17,36.27,41.25,16.07,122.0,4.88
2022-10-31,7.82857,37.17,36.27,41.25,16.37,122.0,4.88
2022-11-01,7.82857,37.17,36.27,41.25,16.37,122.0,4.88
2022-11-02,7.82497,36.75,35.57,39.9,16.37,122.0,4.88
2022-11-03,7.82784,36.75,35.57,39.9,16.37,122.0,4.88
2022-11-04,7.82196,36.75,35.57,39.9,16.37,122.0,4.88
2022-11-05,7.82196,36.75,35.57,39.9,16.37,122.0,4.88
2022-11-06,7.82196,36.75,35.57,39.9,16.37,122.0,4.88
2022-11-07,7.81898,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-08,7.81314,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-09,7.81259,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-10,7.8116,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-11,7.80692,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-12,7.80692,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-13,7.80692,36.7,35.5,39.82,17.37,122.0,4.88
2022-11-14,7.80536,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-15,7.79823,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-16,7.79839,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-17,7.79936,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-18,7.79773,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-19,7.79773,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-20,7.79773,37.37,35.87,40.59,17.87,122.0,4.88
2022-11-21,7.79372,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-22,7.80497,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-23,7.81468,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-24,7.8183,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-25,7.82619,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-26,7.82619,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-27,7.82619,36.14,34.54,38.17,17.27,122.0,4.88
2022-11-28,7.81998,34.94,33.32,35.96,17.27,122.0,4.88
2022-11-29,7.82766,34.94,33.32,35.96,17.27,122.0,4.88
2022-11-30,7.84134,34.94,33.32,35.96,17.27,122.0,4.88
2022-12-01,7.84143,34.94,33.32,35.96,17.27,122.0,4.88
2022-12-02,7.85875,34.94,33.32,35.96,17.27,122.0,4.88
2022-12-03,7.85875,34.94,33.32,35.96,17.27,122.0,4.88
2022-12-04,7.85875,34.94,33.32,35.96,17.27,122.0,4.88
2022-12-05,7.87534,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-06,7.90912,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-07,7.93024,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-08,7.90901,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-09,7.89634,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-10,7.89634,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-11,7.89634,34.5,32.9,35.58,15.97,122.0,4.88
2022-12-12,7.88174,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-13,7.87402,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-14,7.87702,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-15,7.86627,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-16,7.86912,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-17,7.86912,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-18,7.86912,33.98,32.39,34.8,15.37,122.0,4.88
2022-12-19,7.85836,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-20,7.85599,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-21,7.85419,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-22,7.85527,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-23,7.84914,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-24,7.84914,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-25,7.84914,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-26,7.84914,33.48,31.96,33.95,15.69,122.0,4.88
2022-12-27,7.84739,32.55,30.99,33.75,15.99,122.0,4.88
2022-12-28,7.85028,32.55,30.99,33.75,15.99,122.0,4.88
2022-12-29,7.85222,32.55,30.99,33.75,15.99,122.0,4.88
2022-12-30,7.85222,32.55,30.99,33.75,15.99,122.0,4.88
2022-12-31,7.85222,32.55,30.99,33.75,15.99,122.0,4.88
2021-01-01,7.79382,21.91,21.11,17.61,13.4,99.0,3.96
2021-01-02,7.79382,21.91,21.11,17.61,13.4,99.0,3.96
2021-01-03,7.79382,21.91,21.11,17.61,13.4,99.0,3.96
2021-01-04,7.79417,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-05,7.79369,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-06,7.79735,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-07,7.79493,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-08,7.80089,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-09,7.80089,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-10,7.80089,21.91,21.11,17.61,13.45,99.0,3.96
2021-01-11,7.79581,22.39,21.59,17.69,13.82,99.0,3.96
2021-01-12,7.7962,22.39,21.59,17.69,13.82,99.0,3.96
2021-01-13,7.79686,22.39,21.59,17.69,13.82,101.67,4.07
2021-01-14,7.79124,22.39,21.59,17.69,13.82,101.67,4.07
2021-01-15,7.78903,22.39,21.59,17.69,13.82,101.67,4.07
2021-01-16,7.78903,22.39,21.59,17.69,13.82,107.0,4.28
2021-01-17,7.78903,22.39,21.59,17.69,13.82,107.0,4.28
2021-01-18,7.7856,23.21,22.41,18.3,14.05,107.0,4.28
2021-01-19,7.79345,23.21,22.41,18.3,14.05,107.0,4.28
2021-01-20,7.78725,23.21,22.41,18.3,14.05,110.0,4.4
2021-01-21,7.78209,23.21,22.41,18.3,14.05,110.0,4.4
2021-01-22,7.78162,23.21,22.41,18.3,14.05,110.0,4.4
2021-01-23,7.78162,23.21,22.41,18.3,14.05,116.0,4.64
2021-01-24,7.78162,23.21,22.41,18.3,14.05,116.0,4.64
2021-01-25,7.78124,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-26,7.77958,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-27,7.78483,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-28,7.78262,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-29,7.78638,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-30,7.78638,23.44,22.64,18.47,14.045,116.0,4.64
2021-01-31,7.78638,23.44,22.64,18.47,14.045,116.0,4.64
2021-02-01,7.78003,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-02,7.77836,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-03,7.77857,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-04,7.77652,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-05,7.76627,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-06,7.76627,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-07,7.76627,23.57,22.77,18.57,13.95,116.0,4.64
2021-02-08,7.76611,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-09,7.76291,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-10,7.75873,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-11,7.75519,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-12,7.75002,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-13,7.75002,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-14,7.75002,23.98,23.18,18.98,14.25,116.0,4.64
2021-02-15,7.74667,24.39,23.59,19.79,14.4,116.0,4.64
2021-02-16,7.7464,24.39,23.59,19.79,14.4,116.0,4.64
2021-02-17,7.74185,24.39,23.59,19.79,14.4,116.0,4.64
2021-02-18,7.73698,24.39,23.59,19.79,14.99,116.0,4.64
2021-02-19,7.73197,24.39,23.59,19.79,14.99,116.0,4.64
2021-02-20,7.73197,24.39,23.59,19.79,14.99,116.0,4.64
2021-02-21,7.73197,24.39,23.59,19.79,14.99,116.0,4.64
2021-02-22,7.71868,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-23,7.72021,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-24,7.71568,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-25,7.7148,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-26,7.70922,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-27,7.70922,25.1,24.3,20.5,14.99,116.0,4.64
2021-02-28,7.70922,25.1,24.3,20.5,14.99,116.0,4.64
2021-03-01,7.70606,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-02,7.70271,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-03,7.70784,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-04,7.71007,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-05,7.71553,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-06,7.71553,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-07,7.71553,25.85,25.05,20.86,15.54,116.0,4.64
2021-03-08,7.71276,26.6,25.81,21.31,15.79,116.0,4.64
2021-03-09,7.71698,26.6,25.81,21.31,15.79,116.0,4.64
2021-03-10,7.73021,26.6,25.81,21.31,15.79,116.0,4.64
2021-03-11,7.72378,26.6,25.81,21.31,15.79,118.0,4.72
2021-03-12,7.73057,26.6,25.81,21.31,15.79,120.0,4.8
2021-03-13,7.73057,26.6,25.81,21.31,15.79,120.0,4.8
2021-03-14,7.73057,26.6,25.81,21.31,15.79,120.0,4.8
2021-03-15,7.72429,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-16,7.72084,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-17,7.72462,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-18,7.72059,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-19,7.72156,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-20,7.72156,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-21,7.72156,27.27,26.47,21.68,15.79,120.0,4.8
2021-03-22,7.72274,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-23,7.72002,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-24,7.72758,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-25,7.72719,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-26,7.72379,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-27,7.72379,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-28,7.72379,27.02,26.22,21.41,15.79,120.0,4.8
2021-03-29,7.72267,26.35,25.56,20.8,15.59,120.0,4.8
2021-03-30,7.7199,26.35,25.56,20.8,15.59,120.0,4.8
2021-03-31,7.71498,26.35,25.56,20.8,15.59,120.0,4.8
2021-04-01,7.71498,26.35,25.56,20.8,15.59,120.0,4.8
2021-04-02,7.71498,26.35,25.56,20.8,15.59,120.0,4.8
2021-04-03,7.71498,26.35,25.56,20.8,15.59,120.0,4.8
2021-04-04,7.71498,26.35,25.56,20.8,15.59,120.0,4.8
2021-04-05,7.7179,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-06,7.72277,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-07,7.71815,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-08,7.71725,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-09,7.72209,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-10,7.72209,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-11,7.72209,26.45,25.66,20.71,15.59,120.0,4.8
2021-04-12,7.71748,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-13,7.71454,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-14,7.71791,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-15,7.71877,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-16,7.71832,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-17,7.71832,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-18,7.71832,26.97,26.17,20.43,15.44,120.0,4.8
2021-04-19,7.71216,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-20,7.71103,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-21,7.71206,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-22,7.71432,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-23,7.71463,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-24,7.71463,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-25,7.71463,27.0,26.2,20.59,16.14,120.0,4.8
2021-04-26,7.71238,27.27,26.49,20.87,16.44,120.0,4.8
2021-04-27,7.71167,27.27,26.49,20.87,16.44,120.0,4.8
2021-04-28,7.71934,27.27,26.49,20.87,16.44,120.0,4.8
2021-04-29,7.71649,27.27,26.49,20.87,16.44,120.0,4.8
2021-04-30,7.71812,27.27,26.49,20.87,16.44,120.0,4.8
2021-05-01,7.71812,27.27,26.49,20.87,16.44,120.0,4.8
2021-05-02,7.71812,27.27,26.49,20.87,16.44,120.0,4.8
2021-05-03,7.71812,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-04,7.71336,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-05,7.71288,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-06,7.7117,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-07,7.71133,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-08,7.71133,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-09,7.71133,27.29,26.49,21.12,16.44,120.0,4.8
2021-05-10,7.71048,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-11,7.70861,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-12,7.71034,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-13,7.70898,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-14,7.7102,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-15,7.7102,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-16,7.7102,27.89,27.09,21.79,16.84,120.0,4.8
2021-05-17,7.70923,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-18,7.7092,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-19,7.71246,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-20,7.71203,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-21,7.71822,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-22,7.71822,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-23,7.71822,27.9,27.09,21.79,16.99,120.0,4.8
2021-05-24,7.71544,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-25,7.71791,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-26,7.71942,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-27,7.7219,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-28,7.72459,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-29,7.72459,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-30,7.72459,27.88,27.08,21.78,16.62,120.0,4.8
2021-05-31,7.72117,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-01,7.72935,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-02,7.72179,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-03,7.72533,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-04,7.72994,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-05,7.72994,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-06,7.72994,28.01,27.22,22.29,16.45,120.0,4.8
2021-06-07,7.72393,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-08,7.72481,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-09,7.73186,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-10,7.73802,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-11,7.74072,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-12,7.74072,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-13,7.74072,27.99,27.2,22.58,16.78,120.0,4.8
2021-06-14,7.737,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-15,7.73582,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-16,7.74111,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-17,7.74153,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-18,7.74443,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-19,7.74443,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-20,7.74443,28.19,27.4,22.7,17.04,120.0,4.8
2021-06-21,7.73757,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-22,7.738,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-23,7.74412,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-24,7.74428,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-25,7.75033,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-26,7.75033,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-27,7.75033,27.68,26.86,21.88,17.29,120.0,4.8
2021-06-28,7.75033,27.68,26.86,21.88,17.59,120.0,4.8
2021-06-29,7.75033,27.6,26.8,21.81,17.59,120.0,4.8
2021-06-30,7.74404,27.6,26.8,21.81,17.59,120.0,4.8
2021-07-01,7.744,27.6,26.8,21.81,17.59,120.0,4.8
2021-07-02,7.74502,27.6,26.8,21.81,17.59,120.0,4.8
2021-07-03,7.74502,27.6,26.8,21.81,17.59,120.0,4.8
2021-07-04,7.74502,27.6,26.8,21.81,17.59,120.0,4.8
2021-07-05,7.74235,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-06,7.74274,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-07,7.74339,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-08,7.72481,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-09,7.73186,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-10,7.73802,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-11,7.74072,28.78,27.98,22.97,17.59,120.0,4.8
2021-07-12,7.74072,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-13,7.74072,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-14,7.74309,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-15,7.74341,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-16,7.74478,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-17,7.74478,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-18,7.74478,28.64,27.84,22.82,17.09,120.0,4.8
2021-07-19,7.74535,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-20,7.74279,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-21,7.74457,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-22,7.74615,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-23,7.74671,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-24,7.74671,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-25,7.74671,28.34,27.54,22.55,17.32,120.0,4.8
2021-07-26,7.74425,28.09,27.29,22.1,16.82,120.0,4.8
2021-07-27,7.74312,28.09,27.29,22.1,16.82,120.0,4.8
2021-07-28,7.74328,28.09,27.29,22.1,16.82,120.0,4.8
2021-07-29,7.74762,28.09,27.29,22.1,16.82,120.0,4.8
2021-07-30,7.74751,28.09,27.29,22.1,16.82,120.0,4.8
2021-07-31,7.74751,28.09,27.29,22.1,16.82,120.0,4.8
2021-08-01,7.74751,28.09,27.29,22.1,16.82,120.0,4.8
2021-08-02,7.74846,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-03,7.74181,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-04,7.74579,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-05,7.74765,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-06,7.74821,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-07,7.74821,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-08,7.74821,29.1,28.28,23.1,17.32,120.0,4.8
2021-08-09,7.74671,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-10,7.74134,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-11,7.7395,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-12,7.73969,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-13,7.73802,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-14,7.73802,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-15,7.73802,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-16,7.73802,29.09,28.27,23.09,17.02,120.0,4.8
2021-08-17,7.73577,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-18,7.73522,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-19,7.73636,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-20,7.73501,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-21,7.73501,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-22,7.73501,28.8,28.0,22.8,17.02,120.0,4.8
2021-08-23,7.73248,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-24,7.73216,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-25,7.73273,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-26,7.73256,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-27,7.73179,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-28,7.73179,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-29,7.73179,28.79,27.99,22.79,16.67,120.0,4.8
2021-08-30,7.72752,28.79,27.99,22.79,17.57,120.0,4.8
2021-08-31,7.72957,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-01,7.7308,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-02,7.73415,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-03,7.73213,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-04,7.73213,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-05,7.73213,28.79,27.99,22.79,17.57,120.0,4.8
2021-09-06,7.72922,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-07,7.73432,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-08,7.73144,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-09,7.729,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-10,7.73025,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-11,7.73025,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-12,7.73025,29.11,28.4,23.2,17.87,120.0,4.8
2021-09-13,7.72909,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-14,7.7276,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-15,7.7276,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-16,7.72827,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-17,7.73272,29.08,28.4,23.47,17.41,120.0,4.8
